Issue Key,Tipo de Problema,Rework Score,Reopen Count,Backward Moves,QA Returns,Revisitas Status,Conformance Score,Conforme Basico,Lead Time Fluxo (dias),Done Final Author,Done Final Date,Variant
W1NNR-1757,Tarefa,0,0,0,0,0,0.6667,Nao,13.2415,Lorraine Caribe,2025-11-24 18:25:02,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1759,Tarefa,0,0,0,0,0,0.6667,Nao,5.759,Lorraine Caribe,2025-11-10 13:42:33,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1760,Tarefa,0,0,0,0,0,0.6667,Nao,5.7596,Lorraine Caribe,2025-11-10 13:42:34,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1767,Tarefa,0,0,0,0,0,0.6667,Nao,4.0267,Lorraine Caribe,2025-11-10 13:42:35,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-177,Tarefa,0,0,0,0,0,0.6667,Sim,3.1917,Lara Junqueira Alvarenga,2024-08-26 18:04:44,In Progress > Ready To Staging > Done
W1NNR-1771,Tarefa,0,0,0,0,0,0.6667,Nao,3.8662,Lorraine Caribe,2025-11-10 13:42:36,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1778,Tarefa,0,0,0,0,0,0.6667,Nao,18.0905,Thaís Cabral,2025-12-12 19:23:31,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1783,Tarefa,0,0,0,0,0,0.6667,Nao,1.1007,Lorraine Caribe,2025-11-13 20:31:12,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1784,Tarefa,0,0,0,0,0,0.6667,Nao,1.0769,Lorraine Caribe,2025-11-13 20:31:12,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1785,Tarefa,0,0,0,0,0,0.6667,Nao,10.163,Lorraine Caribe,2025-11-24 18:27:18,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1790,Tarefa,0,0,0,0,0,0.6667,Nao,7.1979,Lorraine Caribe,2025-11-24 18:27:18,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1791,Tarefa,0,0,0,0,0,0.6667,Nao,6.0137,Lorraine Caribe,2025-11-24 18:25:02,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1794,Tarefa,0,0,0,0,0,0.6667,Nao,6.9392,Lorraine Caribe,2025-11-24 18:27:19,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1796,Tarefa,0,0,0,0,0,0.6667,Nao,6.8934,Lorraine Caribe,2025-11-24 18:27:19,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1802,Tarefa,0,0,0,0,0,0.6667,Nao,20.9246,Lorraine Caribe,2026-01-12 19:42:15,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1804,Tarefa,0,0,0,0,0,0.6667,Nao,82.0745,Lara Junqueira Alvarenga,2026-02-18 15:42:53,In Progress > Cancelled > Done
W1NNR-1805,Tarefa,0,0,0,0,0,0.6667,Nao,15.972,Lorraine Caribe,2025-12-19 19:13:50,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1806,Tarefa,0,0,0,0,0,0.6667,Nao,28.2566,Lorraine Caribe,2025-12-19 19:13:52,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1807,Tarefa,0,0,0,0,0,0.6667,Nao,10.2761,Lorraine Caribe,2025-12-19 19:13:57,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1808,Tarefa,0,0,0,0,0,0.6667,Nao,14.8536,Lorraine Caribe,2025-12-19 19:13:56,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1809,Tarefa,0,0,0,0,0,0.6667,Nao,10.9849,Lorraine Caribe,2025-12-19 19:13:53,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1814,Tarefa,0,0,0,0,0,0.6667,Nao,5.0455,Lorraine Caribe,2025-11-24 18:25:03,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1823,Tarefa,0,0,0,0,0,0.6667,Nao,16.94,Thaís Cabral,2025-12-12 19:23:35,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1824,Tarefa,0,0,0,0,0,0.6667,Nao,17.0486,Thaís Cabral,2025-12-12 19:23:41,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1826,Tarefa,0,0,0,0,0,0.6667,Nao,16.9547,Thaís Cabral,2025-12-12 19:23:11,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1834,Tarefa,0,0,0,0,0,0.6667,Nao,17.0177,Thaís Cabral,2025-12-12 19:23:32,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1836,Tarefa,0,0,0,0,0,0.6667,Nao,16.0638,Thaís Cabral,2025-12-12 19:23:01,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1839,Tarefa,0,0,0,0,0,0.6667,Nao,14.9892,Thaís Cabral,2025-12-12 19:23:48,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1840,Tarefa,0,0,0,0,0,0.6667,Nao,9.9793,Thaís Cabral,2025-12-12 19:23:06,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1844,Tarefa,0,0,0,0,0,0.6667,Nao,9.0003,Thaís Cabral,2025-12-12 19:23:51,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1850,Tarefa,0,0,0,0,0,0.6667,Nao,10.9925,Thaís Cabral,2025-12-12 19:23:49,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1851,Tarefa,0,0,0,0,0,0.6667,Nao,8.1888,Thaís Cabral,2025-12-12 19:23:50,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1857,Tarefa,0,0,0,0,0,0.6667,Nao,8.226,Thaís Cabral,2025-12-12 19:23:55,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1860,Tarefa,0,0,0,0,0,0.6667,Nao,10.2214,Lorraine Caribe,2025-12-19 19:13:58,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1861,Tarefa,0,0,0,0,0,0.6667,Nao,23.9571,Lorraine Caribe,2026-01-12 19:42:10,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1863,Tarefa,0,0,0,0,0,0.6667,Nao,11.2746,Lorraine Caribe,2025-12-19 19:13:55,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1864,Tarefa,0,0,0,0,0,0.6667,Nao,9.0584,Lorraine Caribe,2025-12-19 19:14:00,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1865,Tarefa,0,0,0,0,0,0.6667,Nao,11.1968,Lorraine Caribe,2025-12-19 19:14:01,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1867,Tarefa,0,0,0,0,0,0.6667,Nao,6.9872,Thaís Cabral,2025-12-12 19:23:57,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
